period,method,month,month_return,month_variance,certainty_equivalent
confirmation,all_gene,2017-08,-0.009791673777600374,2.2935675959699987e-05,-0.009826077291539923
confirmation,all_gene,2017-09,0.039391161227393834,8.177937777235313e-06,0.03937889432072798
confirmation,all_gene,2017-10,0.020210229707769756,8.240597510004567e-06,0.02019786881150475
confirmation,all_gene,2017-11,0.031681679305398225,1.838949934776744e-05,0.03165409505637658
confirmation,all_gene,2017-12,0.013615276362031192,1.5132216086675095e-05,0.01359257803790118
confirmation,all_gene,2018-01,0.04129406607362962,4.1820411619014924e-05,0.0412313354562011
confirmation,all_gene,2018-02,-0.045051731914837134,0.0002647686986521478,-0.04544888496281536
confirmation,all_gene,2018-03,-0.020475700779841177,0.0001432030475454577,-0.020690505351159363
confirmation,all_gene,2018-04,0.0044995706709944905,0.00013187273386262684,0.00430176157020055
confirmation,all_gene,2018-05,0.01927420472585828,4.0723150285275547e-05,0.019213120000430368
confirmation,all_gene,2018-06,0.010206174407232371,2.3061125588658256e-05,0.010171582718849385
confirmation,all_gene,2018-07,0.03878408965566349,3.123397486202832e-05,0.038737238693370445
confirmation,all_gene,2018-08,0.018247216571761093,2.3704903543030924e-05,0.018211659216446546
confirmation,all_gene,2018-09,0.00925026764375736,1.0631030446590365e-05,0.009234321098087474
confirmation,all_gene,2018-10,-0.06772222723838373,0.00016510976745868922,-0.06796989188957175
confirmation,all_gene,2018-11,0.025952421680536908,0.00013779646612134604,0.02574572698135489
confirmation,all_gene,2018-12,-0.09465272917914025,0.00035599975848663794,-0.09518672881687021
confirmation,all_gene,2019-01,0.06928452098638238,0.00012748957461206442,0.06909328662446429
confirmation,all_gene,2019-02,0.026481455718958324,2.8507566738011938e-05,0.026438694368851306
confirmation,all_gene,2019-03,0.008346353175198162,7.92351229339104e-05,0.008227500490797297
confirmation,all_gene,2019-04,-0.026762195971112845,9.235955380571346e-05,-0.026900735301821417
confirmation,all_gene,2019-05,-0.039591593291301796,7.764755062854525e-05,-0.03970806461724462
confirmation,all_gene,2019-06,0.06840446443958514,3.609481899620097e-05,0.06835032221109084
confirmation,all_gene,2019-07,-0.01527876665972605,3.806638301800663e-05,-0.015335866234253061
confirmation,all_gene,2019-08,-0.007227913654222706,0.00016651569507444524,-0.007477687196834374
confirmation,all_gene,2019-09,0.005371838495300318,2.5792818636380316e-05,0.005333149267345748
confirmation,all_gene,2019-10,0.014062465062440577,4.6762211786956344e-05,0.013992321744760143
confirmation,all_gene,2019-11,0.024104716352262745,1.3032118773526589e-05,0.024085168174102455
confirmation,all_gene,2019-12,0.02269493494259711,1.7877899872549585e-05,0.02266811809278829
confirmation,all_gene,2020-01,0.008891542466416658,2.5407188955233688e-05,0.008853431682983807
confirmation,all_gene,2020-02,-0.07344785980290802,0.00021579044285497957,-0.07377154546719049
confirmation,all_gene,2020-03,-0.09907219541363399,0.0024888578087613996,-0.1028054821267761
confirmation,all_gene,2020-04,0.15847300472070702,0.0004469060042484316,0.1578026457143344
confirmation,all_gene,2020-05,0.04333785799938106,0.00018068165239302675,0.04306683552079152
confirmation,all_gene,2020-06,0.0391809893398718,0.0002176507996999275,0.03885451314032191
confirmation,all_gene,2020-07,0.09227778558229671,0.00010637457543796848,0.09211822371913976
confirmation,all_gene,2020-08,0.10077791654866841,4.67740633349866e-05,0.10070775545366593
confirmation,all_gene,2020-09,-0.04070784065298649,0.0002943408875397909,-0.04114935198429618
confirmation,all_gene,2020-10,-0.027399326491089893,0.0001945387337655715,-0.02769113459173825
confirmation,all_gene,2020-11,0.11465343255298288,0.00010115165992973522,0.11450170506308828
confirmation,all_gene,2020-12,0.04019229279522829,3.4237049617299545e-05,0.04014093722080234
confirmation,all_gene,2021-01,0.006648114460817922,0.00011888995254059068,0.006469779532007036
confirmation,all_gene,2021-02,-0.020422458134933485,0.00011303220727649853,-0.020592006445848233
confirmation,all_gene,2021-03,0.05325286918870886,0.00016006751779366334,0.053012767912018366
confirmation,all_gene,2021-04,0.058258480511909516,5.00008400379688e-05,0.05818347925185256
confirmation,all_gene,2021-05,-0.016836707074002977,9.129941350877692e-05,-0.01697365619426614
confirmation,all_gene,2021-06,0.02421531769231433,2.477142104744135e-05,0.024178160560743168
confirmation,all_gene,2021-07,0.0005813068829934043,6.17415370938914e-05,0.0004886945773525671
confirmation,all_gene,2021-08,0.017134138078100936,3.8410264659432546e-05,0.017076522681111785
confirmation,all_gene,2021-09,-0.033919473688108326,6.746386342908597e-05,-0.034020669483251956
confirmation,all_gene,2021-10,0.08782086553572421,4.554256837412386e-05,0.08775255168316302
confirmation,all_gene,2021-11,0.0049414523241304575,9.630717791081424e-05,0.004796991557264236
confirmation,all_gene,2021-12,0.016480006818839543,0.0001290285128535893,0.01628646404955916
confirmation,all_gene,2022-01,-0.07398344900702325,0.00021581086083125896,-0.07430716529827014
confirmation,all_gene,2022-02,-0.02261622404718311,0.00024087642043680427,-0.022977538677838315
confirmation,all_gene,2022-03,0.043641334453979,0.0002589260934911922,0.04325294531374221
confirmation,all_gene,2022-04,-0.08467871631798063,0.00032878450096946035,-0.08517189306943482
confirmation,all_gene,2022-05,-0.042819835924452376,0.0005956825929908609,-0.04371335981393867
confirmation,all_gene,2022-06,-0.07421573539365678,0.00039114779587730937,-0.07480245708747274
confirmation,all_gene,2022-07,0.139801045651067,0.00021228417695878503,0.1394826193856288
confirmation,all_gene,2022-08,-0.03267607011166873,0.00017492907535982002,-0.03293846372470846
confirmation,all_gene,2022-09,-0.0763568493649518,0.0002944553502633088,-0.07679853239034676
confirmation,all_gene,2022-10,0.037731538471522885,0.0002961128745955837,0.03728736915962951
confirmation,all_gene,2022-11,0.02307134782746778,0.0003172850970887787,0.02259542018183461
confirmation,all_gene,2022-12,-0.09407866219304684,0.00010639214413260671,-0.09423825040924574
confirmation,all_gene,2023-01,0.09100202582421701,0.00014607722094701312,0.09078290999279649
confirmation,all_gene,2023-02,-0.019910937716197563,0.0001288025920369765,-0.02010414160425303
confirmation,all_gene,2023-03,0.016666067367119508,0.00012573139662228793,0.016477470272186077
confirmation,all_gene,2023-04,0.003934500994268619,6.500755363706238e-05,0.0038369896638130257
confirmation,all_gene,2023-05,-0.010679858812446708,6.701650916136174e-05,-0.01078038357618875
confirmation,all_gene,2023-06,0.08597996469941749,5.328433484326386e-05,0.0859000381971526
confirmation,all_gene,2023-07,0.026503038258127942,5.111475032049873e-05,0.026426366132647195
confirmation,all_gene,2023-08,-0.021739168016009836,6.33120509175252e-05,-0.021834136092386124
confirmation,all_gene,2023-09,-0.04232386395879195,5.663797315365064e-05,-0.042408820918522425
confirmation,all_gene,2023-10,-0.02881564371443146,9.228224899395762e-05,-0.028954067087922395
confirmation,all_gene,2023-11,0.08984898612437764,6.870425798931456e-05,0.08974592973739366
confirmation,all_gene,2023-12,0.058185203294838894,4.991021910096767e-05,0.05811033796618744
confirmation,all_gene,2024-01,-0.019219629495507373,4.7199184274089945e-05,-0.019290428271918507
confirmation,all_gene,2024-02,0.07187829220315334,7.044022718181054e-05,0.07177263186238063
confirmation,all_gene,2024-03,0.01815975276046311,3.7708035425274766e-05,0.018103190707325197
confirmation,all_gene,2024-04,-0.037082066325280105,7.006457337829367e-05,-0.037187163185347545
confirmation,all_gene,2024-05,0.022687776949283034,3.868345642702641e-05,0.022629751764642495
confirmation,all_gene,2024-06,0.011992696628365218,1.844522237956518e-05,0.01196502879479587
confirmation,all_gene,2024-07,0.05256174868777519,6.25653123997422e-05,0.05246790071917558
confirmation,all_gene,2024-08,0.028122697326499413,0.00013983731402381942,0.027912941355463683
confirmation,all_gene,2024-09,0.008525073327861232,5.751038696815462e-05,0.008438807747409
confirmation,all_gene,2024-10,0.01057913552748424,6.360330852354243e-05,0.010483730564698927
confirmation,all_gene,2024-11,0.1022285720407714,0.00018904875910570192,0.10194499890211285
confirmation,all_gene,2024-12,-0.07095639108255447,7.796076995093517e-05,-0.07107333223748087
confirmation,equal_weight,2015-01,-0.024681978119421966,0.0001155409305263158,-0.02485528951521144
confirmation,equal_weight,2015-02,0.05822386078261199,3.614022222222223e-05,0.05816965044927866
confirmation,equal_weight,2015-03,-0.009066686445018401,7.481348225108227e-05,-0.009178906668395026
confirmation,equal_weight,2015-04,0.003526182868512917,3.189269142857143e-05,0.00347834383137006
confirmation,equal_weight,2015-05,0.016158031830828756,4.264454315789475e-05,0.016094065016091914
confirmation,equal_weight,2015-06,-0.013770785276200015,5.138979740259741e-05,-0.013847869972303911
confirmation,equal_weight,2015-07,0.017198468698356395,5.71859922077922e-05,0.017112689710044707
confirmation,equal_weight,2015-08,-0.06121339729208208,0.00026871195619047617,-0.061616465226367795
confirmation,equal_weight,2015-09,-0.034386672476657054,0.0001997501047619048,-0.03468629763379991
confirmation,equal_weight,2015-10,0.07707362313147326,7.151596883116886e-05,0.0769663491782265
confirmation,equal_weight,2015-11,0.005799643010052646,6.078319578947368e-05,0.005708468216368436
confirmation,equal_weight,2015-12,-0.019102492826191586,0.00013122024329004328,-0.01929932319112665
confirmation,equal_weight,2016-01,-0.06103140698963916,0.00023193739883040938,-0.061379313087884774
confirmation,equal_weight,2016-02,8.446252512772645e-05,0.00014265429052631582,-0.00012951891066174728
confirmation,equal_weight,2016-03,0.06606566962551552,5.86136761904762e-05,0.0659777491112298
