family,seed,policy,violation_area,breach_days,recovery_days,total_reduction,healthy_reduction,terminal_equity,maximum_drawdown,false_action_days
liquidity_drain,30030,vol_target,0.0,0,0,236.43040965137666,236.43040965137666,109.47008621122822,-0.065190434965398,9
liquidity_drain,30030,liquidate,0.14459459459459467,1,1,216.0,180.0,97.29355292354634,-0.1883736753845584,0
liquidity_drain,30030,immune,0.14459459459459467,1,1,44.518499999999996,21.118499999999997,114.09639833706524,-0.24066033086524175,2
liquidity_drain,30031,none,15.146917578735845,90,90,0.0,0.0,91.41652254302366,-0.2326759210365581,0
liquidity_drain,30031,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,96.51873944561179,-0.1755962934522184,0
liquidity_drain,30031,vol_target,0.0,0,0,227.66468761039485,227.66468761039485,104.64756203717343,-0.05510282130528954,9
liquidity_drain,30031,liquidate,0.14459459459459467,1,1,216.0,180.0,106.19049125202007,-0.060260629607631455,0
liquidity_drain,30031,immune,0.14459459459459467,1,1,68.525,49.5,93.22944169869469,-0.19423964026421459,3
liquidity_drain,30032,none,15.146917578735845,90,90,0.0,0.0,110.75527829250802,-0.15804737443002448,0
liquidity_drain,30032,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,111.56687067352179,-0.11851161659566622,0
liquidity_drain,30032,vol_target,0.0,0,0,239.9267847215015,239.85181432740328,111.14564811126843,-0.048236865488147984,17
liquidity_drain,30032,liquidate,0.14459459459459467,1,1,216.0,180.0,110.8625880916403,-0.06395937903164473,0
liquidity_drain,30032,immune,0.14459459459459467,1,1,68.525,58.525,113.96245753604292,-0.11679671730470531,3
liquidity_drain,30033,none,15.146917578735845,90,90,0.0,0.0,126.98676479874588,-0.15582539539237594,0
liquidity_drain,30033,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,124.26275401990311,-0.12119901971306568,0
liquidity_drain,30033,vol_target,0.0,0,0,239.99903344095443,239.99649607884655,108.5286444685772,-0.0827437992620994,16
liquidity_drain,30033,liquidate,0.14459459459459467,1,1,216.0,180.0,119.9933435528473,-0.0827437992620994,0
liquidity_drain,30033,immune,0.14459459459459467,1,1,68.525,49.5,128.29464452889178,-0.10358769867020756,3
liquidity_drain,30034,none,15.146917578735845,90,90,0.0,0.0,112.21910811164067,-0.13838640122611567,0
liquidity_drain,30034,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,108.0582317562095,-0.1318571498907669,0
liquidity_drain,30034,vol_target,0.0,0,0,236.49720508012666,235.58861884863393,89.97291006322048,-0.1318571498907669,14
liquidity_drain,30034,liquidate,0.14459459459459467,1,1,216.0,180.0,93.80549156067278,-0.1318571498907669,0
liquidity_drain,30034,immune,0.14459459459459467,1,1,44.518499999999996,10.829999999999998,110.7428415925269,-0.1318571498907669,2
liquidity_drain,30035,none,15.146917578735845,90,90,0.0,0.0,85.84839691872499,-0.21465574270460597,0
liquidity_drain,30035,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,88.42569739718243,-0.16248500713408665,0
liquidity_drain,30035,vol_target,0.0,0,0,237.60237337452827,237.60237337452827,93.63808397745619,-0.07714724808875228,10
liquidity_drain,30035,liquidate,0.14459459459459467,1,1,216.0,180.0,91.61183606954494,-0.09567119924997403,0
liquidity_drain,30035,immune,0.14459459459459467,1,1,44.518499999999996,21.118499999999997,85.00507179150468,-0.20651619999243376,2
liquidity_drain,30036,none,15.146917578735845,90,90,0.0,0.0,121.91681828746657,-0.1311983539436713,0
liquidity_drain,30036,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,116.73241103250444,-0.12173631608458513,0
liquidity_drain,30036,vol_target,0.0,0,0,203.29108404477162,203.29108404477162,108.77329144390693,-0.06173674378159055,7
liquidity_drain,30036,liquidate,0.14459459459459467,1,1,216.0,180.0,104.0919558127895,-0.0918847816931494,0
liquidity_drain,30036,immune,0.14459459459459467,1,1,44.518499999999996,21.118499999999997,118.79677111057255,-0.11758783870819467,2
liquidity_drain,30037,none,15.146917578735845,90,90,0.0,0.0,87.73116028515369,-0.19470739008068016,0
liquidity_drain,30037,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,89.20789501114602,-0.17683862425591235,0
liquidity_drain,30037,vol_target,0.0,0,0,229.30128011424802,229.30128011424802,94.72220195486618,-0.10154894178786489,8
liquidity_drain,30037,liquidate,0.14459459459459467,1,1,216.0,180.0,95.28943727360287,-0.09907795837122768,0
liquidity_drain,30037,immune,0.14459459459459467,1,1,68.525,59.5,87.65636805108794,-0.1902332994169007,3
liquidity_drain,30038,none,15.779373046734817,90,90,0.0,0.0,77.61162955557873,-0.3016182465529391,0
liquidity_drain,30038,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,82.92324995855351,-0.24969933631251862,0
liquidity_drain,30038,vol_target,0.0,0,0,232.08790309737452,232.08790309737452,103.75626573597644,-0.05023167624638636,5
liquidity_drain,30038,liquidate,0.14459459459459467,1,1,216.0,180.0,94.62183072936227,-0.13471177889733787,0
liquidity_drain,30038,immune,0.14459459459459467,1,1,44.518499999999996,10.829999999999998,84.47161970619422,-0.2433783828981051,2
liquidity_drain,30039,none,15.146917578735845,90,90,0.0,0.0,81.70845749865444,-0.19460777007631302,0
liquidity_drain,30039,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,84.72615627178678,-0.16486261004595681,0
liquidity_drain,30039,vol_target,0.0,0,0,239.79903203275674,239.75156134735786,90.93176535143805,-0.13836119651501477,14
liquidity_drain,30039,liquidate,0.14459459459459467,1,1,216.0,180.0,88.74405573254953,-0.13836119651501477,0
liquidity_drain,30039,immune,0.14459459459459467,1,1,44.518499999999996,21.118499999999997,85.7713572978749,-0.15456016632238634,2
liquidity_drain,30040,none,15.146917578735845,90,90,0.0,0.0,113.716083640423,-0.15166132500328267,0
