run,selected_train_mean,selected_test_mean,chosen_filter
613,0.14283434957008606,0.017243289951366668,39
614,0.08459793842739306,0.05782221572355582,42
615,0.0438809049237062,0.07558030396137363,49
616,0.1159583939544754,-0.036962200092911214,40
617,0.11960024604744593,-0.026456699096976313,44
618,0.06273155482120661,-0.03254196235489421,18
619,0.13117968709759065,-0.03653345449012405,26
620,0.11078713426642912,0.007976995659220798,30
621,0.07927276758997652,0.003635900713449873,32
622,0.08808026926619511,0.007602514063142944,32
623,0.027141742864794385,-0.029490782506396356,14
624,0.04741935749959946,-0.028252028333458752,41
625,0.05599700773624455,0.1307154543560259,40
626,0.12955087533817639,0.07948563290292128,28
627,0.052539304864995945,-0.10754012992177205,7
628,0.1086302154317647,-0.03943388438608515,1
629,0.12792405900790177,-0.0050059034597208915,0
630,0.19057353979164088,0.03173786261482841,22
631,0.12949848379505127,-0.012713095752199925,13
632,0.15703133396121194,-0.1240640877301957,41
633,0.13857367368502949,0.0489505731430492,37
634,0.04302994607114987,0.08985050329959947,11
635,0.12096278932002015,-0.002690817587757761,25
636,0.0819739062084703,-0.04618071141039746,19
637,0.01035957259283087,0.07754653848519596,47
638,0.08641701966834535,0.056407698771422154,1
639,0.1654401793859801,-0.03341278535826162,2
640,0.06389042205385344,0.07289822686611108,38
641,0.07254233849593536,-0.15141144163885797,24
642,0.050608608813386156,0.06940284298407869,35
643,0.0743106542492171,0.05459675488052194,10
644,0.08948828438861685,-0.026637512655776234,12
645,0.09434198643856286,-0.01769924437759927,37
646,0.09835648061712696,0.025705281058072033,1
647,0.19201186492390893,-0.02326215866612928,36
648,0.031963662275918306,0.0067826309841768255,23
649,0.12243801966520491,-0.06135922306020937,32
650,0.1191880958426704,-0.0854218608197483,20
651,0.18704265076419926,-0.07204758937109099,15
652,0.06333726203101839,-0.09713488051280275,24
653,0.014290296348978477,0.0066604870822031745,45
654,0.13070709702709704,-0.06903633799087319,35
655,0.14122800233413907,0.060944875541114114,5
656,0.08297275089531023,-0.014432293731081536,14
657,0.13267635393464217,-0.07602449113588543,6
658,0.08155329425529464,0.057930268134149095,17
659,0.09444541646019335,0.021721500995202616,2
660,0.108900109695532,0.11237682720534853,6
661,0.06908941287437134,-0.043361706490936,10
662,0.021183019536268107,-0.04474060517010892,8
663,0.06796633502077681,-0.03345154653621611,39
664,0.0830870946663315,-0.01697723429402261,9
665,0.087062411404069,0.05156566097031904,37
666,0.10874671012098379,0.01905139050996227,42
667,-0.04398963247800064,0.04407866228617944,12
668,0.10353270922619033,0.12551938196472567,45
669,0.1223114202350312,0.010306946685771127,8
670,0.12830784982543672,0.12022067890777541,45
671,0.10834363266296727,0.06894358538989444,34
672,0.1846559855653225,0.07650323124705784,44
673,0.132650281736247,-0.027756743698017068,46
674,0.10441150031355452,-0.0822787764419554,33
675,0.035545056896288355,0.11713834513098624,13
676,0.18911935419292047,0.016153591389832054,26
677,0.16676627832242052,-0.051257496393032335,27
678,0.05269349437262307,-0.034478111456312986,31
679,0.16932161389507694,-0.04814638669186854,46
680,0.033813003421384207,0.019937011351230244,33
681,0.030465097789511165,0.03801756456426997,13
682,0.22755088288333386,-0.13009969613458977,38
683,0.11208498943736146,0.031456065004500884,3
684,0.007792564120252745,0.10265288383524833,44
685,-0.03821220866384396,0.08479911119720637,12
686,0.11645207549718264,0.027082045878975544,14
687,0.05327950283543423,-0.08992620499492669,47
688,0.1039322403893006,-0.06575886351614513,43
689,0.09097754494016833,0.02074021070030371,12
690,0.10522840896572908,0.1256782449849967,2
691,0.04843167996283075,-0.06310483469055518,48
692,0.0958508575041971,0.04757448109284786,23
693,0.05123291513306482,0.02327574433946449,22
694,0.18037325668870574,-0.13039569881100127,30
695,0.08172684037441429,-0.08307388478363335,26
696,0.07929391558813223,-0.012699217930867417,11
697,0.16815571884663638,0.014848951842706695,18
698,0.12857990178439785,0.09030523815204816,49
699,0.14174286583940365,-0.004414148378884847,27
700,0.08238330143287366,-0.1333547983049911,16
701,0.1821126627767144,-0.1427216708600685,34
702,0.04282968623533597,0.0492137187273505,39
703,0.17715825138945862,0.0974849686256762,12
704,0.14769954323320167,0.029617417546477728,37
705,0.10010329390023037,0.04714166364508063,42
706,0.13370117751337637,-0.04098972922828332,24
707,0.06594886231717498,0.007466713029403806,26
708,0.1524930059362256,0.02694330280152366,6
709,0.17730656650762988,-0.02135543700736219,11
710,0.05709276589023804,-0.1537950076140362,17
711,0.0414907644657012,-0.01835760550518303,8
712,0.08957958987861867,-0.03834020921360343,14
713,0.08138043279126703,-0.06903216995282248,46
714,0.08065498847262613,-0.05339798069345908,36
715,0.08684663664159512,0.05294978559809399,28
716,0.1658604706570238,0.06736099201227985,20
717,0.06762416250691994,-0.027030997807175973,37
718,0.12725651482960973,0.1339951603725365,34
719,0.0952248057840411,-0.07956828109585423,13
720,0.12701633818197286,-0.09090726872938959,29
721,0.138020064440956,0.07778658196261751,6
722,-2.551091400657961e-05,-0.1109069963043288,20
723,0.08842878029336333,0.03752228199658689,1
724,0.14731320262223152,-0.12883845923249793,28
725,0.036224477778730564,-0.18990434799464234,0
726,0.04762888692892043,0.08489310542846705,6
727,0.11278993174050778,0.08344159839283437,17
728,0.11550198045848943,-0.09049260828560025,0
729,0.1947665718628054,0.0011542124936790201,11
730,0.08757217418966991,0.04559186614787187,12
731,0.11653373683465454,-0.035539366113487576,7
732,0.1664449195530857,-0.01758548098652263,27
733,0.10848853229750711,-0.007486762594942299,39
734,0.047548135194094183,0.07742565147893651,31
735,0.0476559038156771,-0.1069825159013432,1
736,0.17123391591139897,-0.05861461116559123,20
737,0.05328982134381988,0.010014579996057342,40
738,0.1577034983758339,0.014620616011794776,48
739,0.20928370879490965,-0.014515035425045453,13
740,0.16272922103209234,-0.027848375760618358,3
741,0.08291675026122908,0.04278112529270642,19
742,0.151124656998242,-0.17875998766324358,27
743,0.114114321065003,-0.02583075520660291,40
744,0.06687425004394276,-0.06873655215212299,27
745,0.08316824772315069,0.05576873865070425,25
746,0.08034957881108191,0.09323861573181731,40
747,0.0685147535726325,-0.1073222021602184,41
748,0.17255351790508894,-0.02154180405944232,14
749,0.10808602051317115,-0.1262652218712752,36
750,0.015205105793751476,0.00561184271469927,19
751,0.06096740270633562,0.011308197980268834,3
752,0.0240023798036821,0.15848660146231855,33
753,0.13845617865342144,-0.04001122770842112,33
754,0.12750452036287951,0.02928392871403989,39
755,0.07850276048497569,-0.0026712013275475973,37
756,0.22019436078028232,0.09024773403000444,46
757,0.12191905004291384,0.09174471309404388,22
758,0.04667628220576499,-0.02827904725594706,31
759,0.11630351735788082,-0.007401440522746605,49
760,0.03944132048529216,-0.043780012677738914,2
761,0.08131381033231735,0.13854224425993467,10
762,0.12885725954900168,-0.044092331502435446,31
763,0.12053925871003662,-0.033793648743558204,26
764,0.12681575405416226,-0.049878888489163366,49
765,0.17738487598739364,-0.07392365066773691,5
766,0.107104058589135,-0.01478779399755832,19
767,0.04378410514861421,-0.07175508987311058,29
768,0.036394372212267115,-0.03242947502475643,13
769,0.037417764474855036,-0.04833704376372581,16
770,0.1024217005001642,0.04232920808234843,8
771,0.09240785881935788,-0.04515259387782253,46
772,0.16865510327973401,-0.00217987013881005,7
773,0.12709549130021838,0.03259782300997635,36
774,0.024241358977636573,0.037793444882486336,19
775,0.17956609892407943,0.1388477615751411,19
776,0.0017376015382090458,0.07164109435356016,48
777,0.0945868932775902,0.04852157381753824,46
778,0.048249239605868424,-0.0029556359361824214,34
779,0.10986239196120942,-0.08189367604433131,42
780,0.18086088251228064,0.01881482233333624,11
781,0.12439582822175592,0.07948444653770828,30
782,0.14063466401428792,0.0569990161731905,22
783,0.1673758069645753,0.023441521075447596,44
784,0.05370324962925762,-0.010034151908226804,14
785,0.17239566812557203,-0.01729388634099772,9
786,0.11459941492204319,-0.03150307591036112,37
787,0.12601928492430958,0.12540675553503952,31
788,0.18299531715138165,-0.09782488227625862,43
789,0.0936522378676864,-0.06679461303429604,44
790,0.05327385938031084,-0.06665223989846154,27
791,0.10583451830324916,-0.06402176612820072,42
792,0.07119835901262635,-0.0023127891486871906,47
793,0.0887949299068281,0.08022099417401346,0
794,0.12682766593503905,0.025800439806526226,49
795,0.07726852574073764,0.09231950566903765,8
796,0.13237931391786995,-0.03208310505006815,19
797,0.04078188670734282,-0.16090520919090315,44
798,0.12187622667278368,0.08738418137650791,44
799,0.1182434909667734,-0.09027568535051123,8
800,0.1434478530623716,-0.05226563297395076,38
801,0.1475721273797223,-0.012923605570990851,45
802,0.09494773835915107,-0.022985928507736543,15
803,0.06159420332736269,-0.044626150286654245,12
804,0.15409831794030993,-0.05733440467421606,2
805,0.08834089112797383,0.06287920494535003,37
806,0.17601092975703808,0.11055695930097306,48
807,0.11727396473203687,-0.09287362920595664,22
808,0.10324990248405785,-0.07465695931415768,28
809,0.08301231044930206,-0.08456875396809736,49
810,0.1231947500642005,0.02834946679271546,1
811,0.08159272405937343,-0.013842636794489098,31
812,0.1917408041023641,-0.011517634679187766,30
813,0.03557612832738924,0.07953061023565641,32
814,0.09504382556580887,-0.11053102636858124,19
815,0.0568495432126319,-0.026181083582059225,47
816,0.12746851126436531,0.12022085053487447,18
817,0.16031506175417082,-0.0573841542285436,19
818,0.07574418096093825,0.0558389986780949,14
819,0.033324436468279796,0.0018812009898360419,2
820,0.15085768787952236,0.05807485552383734,24
821,0.0553655297490207,0.004022645175416202,47
822,0.10497162211166376,0.027552848249212163,19
823,0.15547587039913782,0.06367068878567217,43
824,0.13500187998062912,-0.0703862029792616,16
825,0.12836044641202257,0.055420866906568556,18
826,0.11997703044932313,0.0047070202431853045,32
827,0.15007363927402306,0.04862891314260287,8
828,0.1821958614412389,0.006258691041360936,3
829,0.11096905044194376,0.038575132925337194,4
830,0.0755670411377296,-0.0793262555142632,12
831,0.03921545839380396,-0.017030987237560084,22
832,0.17077488634095314,0.014649559157408091,44
833,0.12880599977470164,-0.04458867373737491,7
834,0.11643741407405898,-0.05707309358651227,37
835,0.1180805962000722,-0.10225588457675464,14
836,0.1438660679233783,-0.07268529665634015,46
837,0.06871250860853972,-0.11421808270571276,43
838,0.1681232082551901,0.08699422713102703,34
839,0.15829437045597886,-0.07810192432747519,15
840,0.1761782618419003,-0.08768276886457907,23
841,0.09448950792265294,-0.05844682696212145,14
842,0.07744135669189608,0.03019143013642082,11
843,0.06514282676042284,0.046873364579558784,7
844,0.0815516651513241,0.0367015525036473,22
845,0.043983007527061385,0.10256191334190347,16
846,0.061557900659420094,-0.026803767372163053,22
847,0.18836746818254407,0.09682483687800691,3
848,0.18054686884151444,-0.12806374857973957,36
849,0.023773124564727,-0.04646327909320049,40
850,0.15839682723335619,0.1056950494293996,12
851,-0.0007839130325842421,0.05778574374829703,43
852,0.0695861614689456,0.024742536500452262,16
853,0.08073909832105197,-0.06026795451068375,24
854,0.12203505258873532,0.051189209654337195,13
855,0.07315497885060754,-0.08373586844506865,21
856,0.22346507069434732,0.04070219090248066,25
857,0.11368096004166699,0.06402380184884217,41
858,0.16040962536664116,0.09416508131766141,39
859,0.15880655058612914,0.10389967882453671,32
860,0.032244433542369125,-0.015243642750022046,31
861,0.06521827633773881,0.02520411787216486,0
862,0.16821798186892717,0.05433055035676203,22
863,0.1572991758830686,-0.01343212842822945,37
864,0.19127590869831432,0.008962097931751123,6
865,0.13598102948069893,-0.06235796342504262,0
866,-0.009019855243634276,-0.019698453253195466,29
867,0.04691942715386727,-0.18380034059639686,25
868,0.08361952592232737,-0.07211623948653711,21
869,0.04704960153661831,-0.045585738635496545,26
870,0.10168655031718261,0.05100884588429019,33
871,0.06390476014244548,0.05976494743201716,18
872,0.15513107801623063,0.04484575043336864,12
873,0.082814138191507,-0.07574493537829635,45
874,0.0902820418650549,-0.05370607980980608,33
875,0.1658912330240763,0.0026895763880110425,20
876,0.01388512335124206,0.07673078829149488,46
877,0.08447296998216934,0.057962806383782865,26
878,0.06515844636938906,-0.05518740980812534,19
879,0.08644299003924565,-0.011851327219205218,13
880,0.14975311802376207,0.01329715532173996,2
881,0.08284653313214055,-0.048464598611854225,6
882,0.20090976641197572,-0.06911226940740924,17
883,0.2114888452338971,-0.026130165672844173,45
884,0.11131818378192788,0.07559483752251106,19
885,0.01956054673396784,-0.01197771866334971,35
886,0.12464681035020604,-0.015213900378674886,14
887,0.010385004881140485,0.03315764948944596,21
888,0.04965241459899058,0.02948404328044824,38
889,0.0532293788631173,0.0787694109217221,39
890,0.09027118821573,-0.02322442111369631,3
891,0.009138554598490188,-0.06902946501153844,49
892,0.07271802462013999,-0.07457355568246804,23
893,0.03239168975262396,-0.06014181208000082,4
894,0.09961154762373495,-0.0885589251300906,28
895,0.0950163897044853,-0.06579836083861455,3
896,0.16327838973333506,0.03977153300413885,10
897,0.08902400199168703,0.028260117753708614,25
898,0.10982231921366319,0.06412764256777923,41
899,0.17983429325520148,-0.0015523340908661165,48
900,0.09710069907467296,-0.11467671765601206,5
901,-0.013478548519150093,0.07484411786215404,4
902,0.10011639552906632,-0.02654108866804347,35
903,0.04306528466509787,-0.035315283483805505,15
904,0.1169256320433269,0.005436378510979551,33
905,0.04004193333323443,-0.0934409975735628,14
906,0.020593337712557155,-0.01037350868955167,34
907,0.10669821021175942,-0.025625447848067286,46
908,0.12145522203678821,-0.038043971868454915,0
909,0.09407175036711078,-0.09503553169950993,28
910,0.0784913930869425,0.07322803020652732,40
911,0.0721644865030676,-0.022471166780258373,43
912,0.1454686505783244,-0.04569305927817222,30
913,0.11909229162020138,-0.014417775296692359,4
914,0.12785579615196813,-0.03590502318797623,12
915,0.08646160281300015,0.004392852262840991,1
916,0.06745141998208018,-0.013485251603420196,43
917,0.09433889505492411,-0.025928876676385094,21
918,0.06258694686877572,-0.045894548387394436,13
919,0.06256483716158959,0.024649868033995135,28
920,0.1006096162674476,-0.002522285542836519,30
921,0.04021078794697024,-0.08325980851656888,35
922,0.09037879080987293,-0.05822035904314508,6
923,0.12324902578852905,0.13033118768638727,20
924,0.20640318997931864,-0.05898101356709552,6
925,0.12740000032811044,-0.08201335156416975,39
926,0.06319632186690968,0.0825038762118404,1
927,-0.022242774225354908,0.05769394416882204,36
928,0.022983909710819084,0.07404674533569185,27
929,0.1087797457850173,-0.0024578707772543386,8
930,0.10618761322317387,-0.07258873364202476,10
931,0.10731508321495198,-0.037071520618545496,30
932,0.10718001348134651,0.010189123088492636,41
933,0.04701430741322054,0.006044793274716006,1
934,0.04427221622779443,0.007255943614239656,47
935,0.07105217339522964,0.018948599226175783,28
936,0.10371794898650298,-0.06427515997409164,31
937,0.20838019854744308,-0.011093180206670798,14
938,0.07921463736818404,0.032362407564828444,2
939,0.009390269158305035,-0.005002327550485059,15
940,0.11482170114690211,-0.006913220109179986,25
941,0.1826938940644938,-0.015586267828600906,21
942,0.11254531367004972,0.04206113468436499,13
943,0.08065497855461153,0.11299260734779996,40
944,0.11495171286437383,0.032205502585580296,15
945,0.14073052861492472,0.01365379040631063,12
946,0.09739583196555701,0.016757740967218594,15
947,0.14839037134643177,0.007428042091958326,5
948,0.05924316865390697,-0.0681527963975544,4
949,0.17621013326647447,0.05612943979518974,3
950,0.08976124339738797,-0.019388337165236837,41
951,0.1574367503342547,0.09048335422012611,28
952,0.041341993372663345,0.06611530280167485,20
953,0.14340760078874934,-0.09367227568988969,6
954,0.04040305192691118,0.03182606162254556,45
955,0.12176949029807833,0.02106896536217491,37
956,0.07020257561829449,0.02924293849274481,32
957,0.11878989079469031,0.026503336370844215,9
958,0.09907562483523948,-0.016096888580073722,0
959,0.11754014412272362,-0.03425548686432366,17
960,0.03405609674819947,0.00619694610678347,3
961,0.1777283955748031,0.06365478885042813,48
962,0.060092995856440894,-0.04745600605851505,25
963,0.15565948827750098,-0.02949032828889328,10
964,0.11729652655772795,-0.07162853968354442,0
965,0.04529961535469629,0.03502083781781208,37
966,0.10537382475462158,-0.07338108365899386,27
967,-0.0025388598449829942,0.022762739025070665,31
968,0.10970307297082367,-0.07126620636004512,45
969,0.2297451717695674,0.0492569743540406,46
970,0.09386423194016941,0.04347091142492767,1
971,0.07493388734503313,0.051611963808777674,25
972,0.1641568226721265,-0.0723023153656762,37
973,0.1275813715805671,0.005712776483995318,2
974,0.06507350224742217,-0.14379100188280217,14
975,0.09121158665501962,-0.047442043400226765,45
976,-0.007715388477748702,0.07424191564310961,46
977,-0.018255872357442502,0.1260992000916035,39
978,0.11497108067656409,-0.06290302946632853,42
979,0.06497765428618944,0.005985060772366605,21
980,0.10082356162833249,-0.04459654436885641,34
981,0.0821271947248158,-0.12793443067125745,42
982,0.08684758400133606,0.06593335325442225,19
983,0.09349281352014711,-0.08172413334529367,46
984,0.09756626889462905,0.05133269864228457,49
985,0.08261856816897642,0.03610809045736512,16
986,0.07463871605635143,-0.05995869791120103,33
987,0.14211390475913632,0.06471597976412014,4
988,0.12988927666076405,0.0029167699659104042,12
989,0.13238020121435592,0.044412022774556394,5
990,0.15971780536698002,0.014716412962248817,4
991,0.10696035762160332,0.1072825884443058,35
992,0.09273371156841823,0.07946515704194503,24
993,0.07519048256190558,0.030124681871761254,31
994,0.11925861406358705,-0.0853925962713972,7
995,0.13185348338837763,-0.039449398483716695,42
996,0.04731808971106019,-0.14955930573027554,44
997,0.11964725817999683,0.01897080251464823,6
998,0.1439918832276988,-0.021088298606542877,30
999,0.08203919983788856,-0.029463534467560767,16
