family,seed,policy,violation_area,breach_days,recovery_days,total_reduction,healthy_reduction,terminal_equity,maximum_drawdown,false_action_days
benign_volatility,30017,early_proportional,0.0,0,0,12.0,12.0,91.36905118063503,-0.2050009853752609,1
benign_volatility,30017,early_targeted,0.0,0,0,12.0,12.0,93.9344022646333,-0.20466497708122655,1
benign_volatility,30018,breach_proportional,0.44569065067813973,4,1,88.74014166609376,88.74014166609376,72.37703258986897,-0.49701842118207795,0
benign_volatility,30018,breach_targeted,0.5365524313109469,4,1,88.74014166609375,88.74014166609375,72.7037530898444,-0.5066417526536211,0
benign_volatility,30018,early_proportional,0.14126724071437824,3,1,88.74014166609376,88.74014166609376,72.89350619045005,-0.49216612431847906,3
benign_volatility,30018,early_targeted,0.024431258375557263,2,1,88.74014166609375,88.74014166609375,70.8959767460733,-0.4923412413182736,5
benign_volatility,30019,breach_proportional,0.6752076076303193,2,2,72.39904893750001,72.39904893750001,70.452700679153,-0.4044888069707534,0
benign_volatility,30019,breach_targeted,0.7252170974387782,2,2,80.6185,80.6185,74.12054741706011,-0.4200828436293158,0
benign_volatility,30019,early_proportional,0.613392055474145,1,1,72.39904893750001,72.39904893750001,70.56633809107382,-0.4033524328515451,2
benign_volatility,30019,early_targeted,0.8811980055681099,1,1,78.8135,78.8135,75.49698278305588,-0.41629407284427644,1
benign_volatility,30020,breach_proportional,0.0,0,0,0.0,0.0,140.4857984082584,-0.12188368830835816,0
benign_volatility,30020,breach_targeted,0.0,0,0,0.0,0.0,140.4857984082584,-0.12188368830835816,0
benign_volatility,30020,early_proportional,0.0,0,0,0.0,0.0,140.4857984082584,-0.12188368830835816,0
benign_volatility,30020,early_targeted,0.0,0,0,0.0,0.0,140.4857984082584,-0.12188368830835816,0
benign_volatility,30021,breach_proportional,0.0,0,0,0.0,0.0,81.938854820684,-0.32161870965112527,0
benign_volatility,30021,breach_targeted,0.0,0,0,0.0,0.0,81.938854820684,-0.32161870965112527,0
benign_volatility,30021,early_proportional,0.0,0,0,12.0,12.0,81.89100848947885,-0.3220148349810733,1
benign_volatility,30021,early_targeted,0.0,0,0,12.0,12.0,82.03682079592615,-0.321990662387061,1
benign_volatility,30022,breach_proportional,0.1434268181399907,2,1,44.5185,44.5185,81.55673200882558,-0.3538170962998973,0
benign_volatility,30022,breach_targeted,0.18143259877075524,2,1,44.518499999999996,44.518499999999996,83.14906302515075,-0.3472632379552276,0
